FOODID;EUFDNAME;BESTLOC;ACQTYPE;METHTYPE;METHIND
906;PROT;0;S;S;MI0123
906;ALC;33;S;CG;MIR003
906;ASH;0;F;E;MIR003
906;WATER;67,0;S;CG;MIR003
906;SUGOH;0;S;U;MIR006
906;SUGAR;0;S;IG;MIR003
906;FRUS;0;F;E;MIR003
906;GLUS;0;F;E;MIR003
906;LACS;0;F;E;MIR003
906;MALS;0;F;E;MIR003
906;SUCS;0;F;E;MIR003
906;STARCH;0;F;E;MIR003
906;FIBC;0;F;E;MIR003
906;FIBT;0;S;S;MI0172
906;FIBINS;0;S;U;MIR006
906;PSACNCS;0;S;U;MIR003
906;FOL;0;F;E;MIR003
906;NIAEQ;0;F;E;MIR003
906;NIA;0;S;I;MIR003
906;VITPYRID;0;S;S;MIR005
906;RIBF;0;F;E;MIR003
906;THIA;0;F;E;MIR003
906;VITA;0;S;S;MI0324
906;RETOL;0;S;U;MIR003
906;CAROTENS;0;S;S;MI0302
906;CARTB;0;S;I;MIR003
906;VITB12;0;F;E;MIR003
906;VITC;0;F;E;MIR003
906;VITD;0;F;E;MIR003
906;VITE;0;S;S;MI0368
906;VITK;0;S;CG;MIR003
906;CA;0;F;E;MIR003
906;CR;0;F;E;MIR003
906;CU;0;F;E;MIR003
906;FD;0;F;E;MIR003
906;FE;0;F;E;MIR003
906;ID;0;F;E;MIR003
906;K;0;F;E;MIR003
906;MG;0;F;E;MIR003
906;MN;0;F;E;MIR003
906;MO;0;F;E;MIR003
906;NA;0;F;E;MIR003
906;NACL;0;S;S;MIR005
906;NT;0;F;E;MIR007
906;P;0;F;E;MIR003
906;SE;0;F;E;MIR003
906;ZN;0;F;E;MIR003
906;FAFRE;0;S;S;MI0202
906;FACIDCTG;0;S;S;MIR005
906;FAPU;0;S;S;MI0213
906;FAMCIS;0;S;S;MI0210
906;FASAT;0;S;S;MI0209
906;FATRN;0;S;S;MIR006
906;FAPUN3;0;S;S;MI0216
906;FAPUN6;0;S;S;MIR006
906;FAS18;0;S;S;MIR006
906;F16D0T;0;S;S;MIR006
906;F18D1T;0;S;S;MIR006
906;F18D2CN6;0;S;U;MIR003
906;F18D3N3;0;S;U;MIR003
906;F20D4N6;0;S;U;MIR003
906;F20D5N3;0;S;U;MIR003
906;F22D6N3;0;S;U;MIR003
906;CHOLE;0;S;U;MIR003
906;STERT;0;S;S;MIR006
906;TRP;0;S;IG;MIR003
907;ENERC;957,00;S;S;MI0107
907;FAT;0;F;E;MIR003
907;CHOAVL;0;S;S;MI0181
907;CHOCDF;0;S;S;MIR004
907;PROT;0;S;S;MI0123
907;ALC;33,00;F;E;MIR003
907;ASH;0,100;F;E;MIR003
907;WATER;66,9;S;CG;MIR003
907;SUGOH;0;S;U;MIR006
907;SUGAR;0;S;S;MI0151
907;FRUS;0;F;E;MIR003
907;GLUS;0;F;E;MIR003
907;LACS;0;F;E;MIR003
907;MALS;0;F;E;MIR003
907;SUCS;0;F;E;MIR003
907;STARCH;0;F;E;MIR003
907;FIBC;0;F;E;MIR003
907;FIBT;0;S;S;MI0172
907;FIBINS;0;S;U;MIR006
907;PSACNCS;0;S;U;MIR003
907;FOL;0;F;E;MIR003
907;NIAEQ;0;F;E;MIR003
907;NIA;0;S;I;MIR003
907;VITPYRID;0;S;S;MIR005
907;RIBF;0;F;E;MIR003
907;THIA;0;F;E;MIR003
907;VITA;0;S;S;MI0324
907;RETOL;0;S;U;MIR003
907;CAROTENS;0;S;S;MI0302
907;CARTB;0;S;I;MIR003
907;VITB12;0;F;E;MIR003
907;VITC;0;F;E;MIR003
907;VITD;0;F;E;MIR003
907;VITE;0;S;S;MI0368
907;CA;0;F;E;MIR003
907;CR;0;F;E;MIR003
907;CU;0;F;E;MIR003
907;FD;0;F;E;MIR003
907;FE;0;F;E;MIR003
907;ID;0;F;E;MIR003
907;K;0;F;E;MIR003
907;MG;0;F;E;MIR003
907;MN;0;F;E;MIR003
907;MO;0;F;E;MIR003
907;NA;0;F;E;MIR003
907;NACL;0;S;S;MIR005
907;NT;0;F;E;MIR007
907;P;0;F;E;MIR003
907;SE;0;F;E;MIR003
907;ZN;0;F;E;MIR003
907;FAFRE;0;S;S;MI0202
907;FACIDCTG;0;S;S;MIR005
907;FAPU;0;S;S;MI0213
907;FAMCIS;0;S;S;MI0210
907;FASAT;0;S;S;MI0209
907;FATRN;0;S;S;MIR006
907;FAPUN3;0;S;S;MI0216
907;FAPUN6;0;S;S;MIR006
907;FAS18;0;S;S;MIR006
907;F16D0T;0;S;S;MIR006
907;F18D1T;0;S;S;MIR006
907;F18D2CN6;0;S;U;MIR003
907;F18D3N3;0;S;U;MIR003
907;F20D4N6;0;S;U;MIR003
907;F20D5N3;0;S;U;MIR003
907;F22D6N3;0;S;U;MIR003
907;CHOLE;0;S;U;MIR003
907;STERT;0;S;S;MIR006
907;TRP;0;S;IG;MIR003
908;ENERC;1079,60;S;S;MI0107
908;FAT;0;F;E;MIR003
908;CHOAVL;32,800;S;S;MI0181
908;CHOCDF;32,800;S;S;MIR004
908;PROT;0;S;S;MI0123
908;ALC;18;S;CG;MIR003
908;ASH;0;F;E;MIR003
908;WATER;49,20;S;CG;MIR003
908;SUGOH;0;S;U;MIR006
908;SUGAR;32,800;S;S;MI0151
908;FRUS;6,100;F;E;MIR003
908;GLUS;6,300;F;E;MIR003
908;LACS;0;F;E;MIR003
908;MALS;0;F;E;MIR003
908;SUCS;20,400;F;E;MIR003
908;STARCH;0;F;E;MIR003
908;FIBC;0;F;E;MIR003
908;FIBT;0;S;S;MI0172
908;FIBINS;0;S;U;MIR006
908;PSACNCS;0;S;U;MIR003
908;FOL;0;F;E;MIR003
908;NIAEQ;0;F;E;MIR003
908;NIA;0;S;I;MIR003
908;VITPYRID;0;S;S;MIR005
908;RIBF;0;F;E;MIR003
908;THIA;0;F;E;MIR003
908;VITA;0;S;S;MI0324
908;RETOL;0;S;U;MIR003
908;CAROTENS;0;S;S;MI0302
908;CARTB;0;S;I;MIR003
908;VITB12;0;F;E;MIR003
908;VITC;0;F;E;MIR003
908;VITD;0;F;E;MIR003
908;VITE;0;S;S;MI0368
908;CA;0;F;E;MIR003
908;CR;0;F;E;MIR003
908;CU;0;F;E;MIR003
908;FD;0;F;E;MIR003
908;FE;0;F;E;MIR003
908;ID;0;F;E;MIR003
908;K;0;F;E;MIR003
908;MG;0;F;E;MIR003
908;MN;0;F;E;MIR003
908;MO;0;F;E;MIR003
908;NA;0;F;E;MIR003
908;NACL;0;S;S;MIR005
908;NT;0;F;E;MIR007
908;P;0;F;E;MIR003
908;SE;0;F;E;MIR003
908;ZN;0;F;E;MIR003
908;FAFRE;0;S;S;MI0202
908;FACIDCTG;0;S;S;MIR005
908;FAPU;0;S;S;MI0213
908;FAMCIS;0;S;S;MI0210
908;FASAT;0;S;S;MI0209
908;FATRN;0;S;S;MIR006
908;FAPUN3;0;S;S;MI0216
908;FAPUN6;0;S;S;MIR006
908;FAS18;0;S;S;MIR006
908;F16D0T;0;S;S;MIR006
908;F18D1T;0;S;S;MIR006
908;F18D2CN6;0;S;U;MIR003
908;F18D3N3;0;S;U;MIR003
908;F20D4N6;0;S;U;MIR003
908;F20D5N3;0;S;U;MIR003
908;F22D6N3;0;S;U;MIR003
908;CHOLE;0;S;I;MIR003
908;STERT;0;S;S;MIR006
908;TRP;0;S;IG;MIR003
909;ENERC;209,70;S;S;MI0107
909;FAT;0;F;E;MIR003
909;CHOAVL;5,000;S;S;MI0181
909;CHOCDF;5,000;S;S;MIR004
909;PROT;0;S;S;MI0123
909;ALC;4,3;S;CG;MIR003
909;ASH;0,100;F;E;MIR003
909;WATER;90,60;S;CG;MIR003
909;SUGOH;0;S;U;MIR006
909;SUGAR;5,000;S;S;MI0151
909;FRUS;0;L;P;MIR003
909;GALS;0;L;P;MIR003
909;GLUS;0;L;P;MIR003
909;LACS;0;S;K;MIR003
909;MALS;0;L;P;MIR003
909;SUCS;5,000;D;AG;MIR003
909;STARCH;0;S;IG;MIR003
909;FIBC;0;S;IG;MIR003
909;FIBT;0;S;S;MI0172
909;FIBINS;0;S;U;MIR006
909;PSACNCS;0;S;U;MIR003
909;FOL;0;S;IG;MIR003
909;NIAEQ;0;F;E;MIR003
909;NIA;0;S;I;MIR003
909;VITPYRID;0;S;S;MIR005
909;RIBF;0;F;E;MIR003
909;THIA;0;F;E;MIR003
909;VITA;0;S;S;MI0324
909;RETOL;0;S;U;MIR003
909;CAROTENS;0;S;S;MI0302
909;CARTB;0;S;I;MIR003
909;VITB12;0;S;IG;MIR003
909;VITC;0;F;E;MIR003
909;VITD;0;F;E;MIR003
909;VITE;0;S;S;MI0368
909;CA;1,60;F;E;MIR003
909;CR;0,30;F;E;MIR003
909;CU;0,0010;F;E;MIR003
909;FD;0,005;F;E;MIR003
909;FE;0,010;F;E;MIR003
909;ID;1,00;F;E;MIR003
909;K;1,10;F;E;MIR003
909;MG;0,300;F;E;MIR003
909;MN;0,0050;F;E;MIR003
909;MO;0,0010;F;E;MIR003
909;NA;2,00;F;E;MIR003
909;NACL;5,10;S;S;MIR005
909;NT;0;F;E;MIR007
909;P;23,0;F;E;MIR003
909;SE;0;S;I;MIR003
909;ZN;0,005;F;E;MIR003
909;FAFRE;0;S;S;MI0202
909;FACIDCTG;0;S;S;MIR005
909;FAPU;0;S;S;MI0213
909;FAMCIS;0;S;S;MI0210
909;FASAT;0;S;S;MI0209
909;FATRN;0;S;S;MIR006
909;FAPUN3;0;S;S;MI0216
909;FAPUN6;0;S;S;MIR006
909;FAS18;0;S;S;MIR006
909;F16D0T;0;S;S;MIR006
909;F18D1T;0;S;S;MIR006
909;F18D2CN6;0;S;U;MIR003
909;F18D3N3;0;S;U;MIR003
909;F20D4N6;0;S;U;MIR003
909;F20D5N3;0;S;U;MIR003
909;F22D6N3;0;S;U;MIR003
909;CHOLE;0;S;U;MIR003
909;STERT;0,30;S;S;MIR006
909;TRP;0;S;IG;MIR003
910;ENERC;155,72;S;S;MI0107
910;FAT;0;F;E;MIR003
910;CHOAVL;9,100;S;S;MI0181
910;CHOCDF;8,920;S;S;MIR004
910;PROT;0,06;S;S;MI0123
910;ALC;0;F;E;MIR003
910;ASH;0,020;D;AG;MI1018
910;WATER;91;S;CG;MIR003
910;SUGAR;9,100;S;S;MI0151
910;LACS;0;F;E;MIR003
910;MALS;0;S;U;MIR003
910;SUCS;9,100;D;AG;MIR003
910;STARCH;0;F;E;MIR003
910;FIBC;0;F;E;MIR003
910;FIBT;0;S;S;MI0172
910;FIBINS;0;S;U;MIR006
910;PSACNCS;0;S;U;MIR003
910;FOL;0;S;IG;MIR003
910;NIAEQ;0;F;E;MIR003
910;NIA;0;S;I;MIR003
910;VITPYRID;0;S;S;MIR005
910;RIBF;0;F;E;MIR003
910;THIA;0;F;E;MIR003
910;VITA;0;S;S;MI0324
910;RETOL;0;S;U;MIR003
910;CAROTENS;0;S;S;MI0302
910;CARTB;0;S;I;MIR003
910;VITB12;0;S;IG;MIR003
910;VITC;0;F;E;MIR003
910;VITD;0;S;U;MIR003
910;VITE;0;S;S;MI0368
910;VITK;0;S;CG;MIR003
910;CA;2,00;F;E;MIR003
910;CR;0,50;F;E;MIR003
910;CU;0,0020;F;E;MIR003
910;FD;0,008;F;E;MIR003
910;FE;0,010;F;E;MIR003
910;ID;1,00;F;E;MIR003
910;K;1,00;F;E;MIR003
910;MG;0,400;F;E;MIR003
910;MN;0,0010;F;E;MIR003
910;MO;0,0020;F;E;MIR003
910;NA;3,90;F;E;MIR003
910;NACL;9,94;S;S;MIR005
910;NT;0,010;F;E;MIR003
910;P;2,0;F;E;MIR003
910;SE;0,05;D;A;MI1006
910;ZN;0,003;F;E;MIR003
910;FAFRE;0;S;S;MI0202
910;FACIDCTG;0;S;S;MIR005
910;FAPU;0;S;S;MI0213
910;FAMCIS;0;S;S;MI0210
910;FASAT;0;S;S;MI0209
910;FATRN;0;S;S;MIR006
910;FAPUN3;0;S;S;MI0216
910;FAPUN6;0;S;S;MIR006
910;FAS18;0;S;S;MIR006
910;F16D0T;0;S;S;MIR006
910;F18D1T;0;S;S;MIR006
910;F18D2CN6;0;S;U;MIR003
910;F18D3N3;0;S;U;MIR003
910;F20D4N6;0;S;U;MIR003
910;F20D5N3;0;S;U;MIR003
910;F22D6N3;0;S;U;MIR003
910;CHOLE;0;S;IG;MIR003
910;STERT;0;S;S;MIR006
910;TRP;0;S;IG;MIR003
911;ENERC;145,86;S;S;MI0107
911;FAT;0;F;E;MIR003
911;CHOAVL;3,600;S;S;MI0181
911;CHOCDF;4,130;S;S;MIR004
911;PROT;0,31;S;S;MI0123
911;ALC;2,50;F;E;MIR003
911;ASH;0,100;F;E;MIR003
911;WATER;92,96;S;CG;MIR003
911;OA;0,53;F;E;MIR006
911;SUGOH;0;S;U;MIR006
911;SUGAR;3,600;S;S;MI0151
911;FRUS;1,400;F;E;MIR003
911;GLUS;0,700;F;E;MIR003
911;LACS;0;F;E;MIR003
911;MALS;0,10;F;E;MIR003
911;SUCS;1,400;F;E;MIR003
911;STARCH;0;F;E;MIR003
911;FIBC;0;F;E;MIR003
911;FIBT;0;S;S;MI0172
911;FIBINS;0;S;U;MIR006
911;PSACNCS;0;S;U;MIR003
911;FOL;1,96;F;E;MIR003
911;NIAEQ;0;F;E;MIR003
911;NIA;0;S;I;MIR003
911;VITPYRID;0;S;S;MIR005
911;RIBF;0;F;E;MIR003
911;THIA;0;F;E;MIR003
911;VITA;0;S;S;MI0324
911;RETOL;0;S;U;MIR003
911;CAROTENS;0;S;S;MI0302
911;CARTB;0;S;I;MIR003
911;VITB12;0;F;E;MIR003
911;VITC;0;F;E;MIR003
911;VITD;0;F;E;MIR003
911;VITE;0;S;S;MI0368
911;VITK;0;S;CG;MIR003
911;CA;1,60;F;E;MIR003
911;CR;0,30;F;E;MIR003
911;CU;0,0007;F;I;MIR003
911;FD;0,005;F;E;MIR003
911;FE;0,010;F;E;MIR003
911;ID;0;F;E;MIR003
911;K;1,10;F;E;MIR003
911;MG;0,300;F;E;MIR003
911;MN;0,0050;F;E;MIR003
911;MO;0,0010;F;E;MIR003
911;NA;0;F;E;MIR003
911;NACL;0;S;S;MIR005
911;NT;0,050;F;E;MIR003
911;P;23,0;F;E;MIR003
911;SE;0;F;E;MIR003
911;ZN;0,005;F;E;MIR003
911;FAFRE;0;S;S;MI0202
911;FACIDCTG;0;S;S;MIR005
911;FAPU;0;S;S;MI0213
911;FAMCIS;0;S;S;MI0210
911;FASAT;0;S;S;MI0209
911;FATRN;0;S;S;MIR006
911;FAPUN3;0;S;S;MI0216
911;FAPUN6;0;S;S;MIR006
911;FAS18;0;S;S;MIR006
911;F16D0T;0;S;S;MIR006
911;F18D1T;0;S;S;MIR006
911;F18D2CN6;0;S;U;MIR003
911;F18D3N3;0;S;U;MIR003
911;F20D4N6;0;S;U;MIR003
911;F20D5N3;0;S;U;MIR003
911;F22D6N3;0;S;U;MIR003
911;CHOLE;0;S;U;MIR003
911;STERT;0;S;S;MIR006
911;TRP;0;S;IG;MIR003
911;QUERCE;480;F;E;MIR003
912;ENERC;212,50;S;S;MI0107
912;FAT;0;F;E;MIR003
912;CHOAVL;12,500;S;S;MI0181
912;CHOCDF;12,98;S;S;MIR004
912;PROT;0;S;S;MI0123
912;ALC;0;F;E;MIR003
912;ASH;0,020;F;E;MIR003
912;WATER;87;S;CG;MIR003
912;SUGAR;12,500;S;S;MI0151
912;LACS;0;S;IG;MIR003
912;SUCS;12,500;D;AG;MIR003
912;STARCH;0;S;IG;MIR003
912;FIBC;0;S;IG;MIR003
912;FIBT;0;S;S;MI0172
912;FIBINS;0;S;U;MIR006
912;PSACNCS;0;S;U;MIR003
912;FOL;0;S;IG;MIR003
912;NIAEQ;0;F;E;MIR003
912;NIA;0;S;I;MIR003
912;VITPYRID;0;S;S;MIR005
912;RIBF;0;F;E;MIR003
912;THIA;0;F;E;MIR003
912;VITA;0;S;S;MI0324
912;RETOL;0;S;U;MIR003
912;CAROTENS;0;S;S;MI0302
912;CARTB;0;S;I;MIR003
912;VITB12;0;S;IG;MIR003
912;VITC;0;F;E;MIR003
912;VITD;0;F;E;MIR003
912;VITE;0;S;S;MI0368
912;CA;1,60;F;E;MIR003
912;CR;0,30;F;E;MIR003
912;CU;0,0007;F;E;MIR003
912;FD;0,005;F;E;MIR003
912;FE;0,010;F;E;MIR003
912;ID;0;F;E;MIR003
912;K;1,10;F;E;MIR003
912;MG;0,300;F;E;MIR003
912;MN;0,0050;F;E;MIR003
912;MO;0,0010;F;E;MIR003
912;NA;0;F;E;MIR003
912;NACL;0;S;S;MIR005
912;NT;0;F;E;MIR007
912;P;23,0;F;E;MIR003
912;SE;0,05;S;I;MIR003
912;ZN;0,005;F;E;MIR003
912;FAFRE;0;S;S;MI0202
912;FACIDCTG;0;S;S;MIR005
912;FAPU;0;S;S;MI0213
912;FAMCIS;0;S;S;MI0210
912;FASAT;0;S;S;MI0209
912;FATRN;0;S;S;MIR006
912;FAPUN3;0;S;S;MI0216
912;FAPUN6;0;S;S;MIR006
912;FAS18;0;S;S;MIR006
912;F16D0T;0;S;S;MIR006
912;F18D1T;0;S;S;MIR006
912;F18D2CN6;0;S;U;MIR003
912;F18D3N3;0;S;U;MIR003
912;F20D4N6;0;S;U;MIR003
912;F20D5N3;0;S;U;MIR003
912;F22D6N3;0;S;U;MIR003
912;CHOLE;0;S;IG;MIR003
912;STERT;0,30;S;S;MIR006
912;TRP;0;S;IG;MIR003
913;ENERC;80,79;S;S;MI0107
913;FAT;0;F;E;MIR003
913;CHOAVL;1,000;S;S;MI0181
913;CHOCDF;1,040;S;S;MIR004
913;PROT;0,31;S;S;MI0123
913;ALC;2;S;CG;MIR003
913;ASH;0,120;D;AG;MI1018
913;WATER;96,53;S;CG;MIR003
913;OA;0,040;S;S;MIR006
913;SUGOH;0;S;U;MIR006
913;SUGAR;1,000;S;S;MI0151
913;FRUS;0,200;F;E;MIR003
913;GLUS;0,500;F;E;MIR003
913;LACS;0;F;E;MIR003
913;MALS;0,30;F;E;MIR003
913;SUCS;0;F;E;MIR003
913;STARCH;0;F;E;MIR003
913;FIBC;0;F;E;MIR003
913;FIBT;0;S;S;MI0172
913;FIBINS;0;S;U;MIR006
913;PSACNCS;0;S;U;MIR003
913;FOL;5,97;F;E;MIR003
913;NIAEQ;0,750;S;S;MI0421
913;NIA;0,7;F;E;MIR003
913;VITPYRID;0,01;S;S;MIR005
913;RIBF;0,030;F;E;MIR003
913;THIA;0,0100;F;E;MIR003
913;VITA;0;S;S;MI0324
913;RETOL;0;S;U;MIR003
913;CAROTENS;0;S;S;MI0302
913;CARTB;0;S;I;MIR003
913;VITB12;0;F;E;MIR003
913;VITC;0;F;E;MIR003
913;VITD;0;F;E;MIR003
913;VITE;0;S;S;MI0368
913;VITK;0;D;AG;MIR003
913;CA;6,00;F;E;MIR003
913;CR;0,80;F;E;MIR003
913;CU;0,0080;F;E;MIR003
913;FD;0,005;F;E;MIR003
913;FE;0,030;F;E;MIR003
913;ID;1,00;F;E;MIR003
913;K;30,00;F;E;MIR003
913;MG;8,000;F;E;MIR003
913;MN;0,0200;F;E;MIR003
913;MO;0,0010;F;E;MIR003
913;NA;2,10;F;E;MIR003
913;NACL;5,35;S;S;MIR005
913;NT;0,050;F;E;MIR003
913;P;15,0;F;E;MIR003
913;SE;0,05;D;A;MI1006
913;ZN;0,006;F;E;MIR003
913;FAFRE;0;S;S;MI0202
913;FACIDCTG;0;S;S;MIR005
913;FAPU;0;S;S;MI0213
913;FAMCIS;0;S;S;MI0210
913;FASAT;0;S;S;MI0209
913;FATRN;0;S;S;MIR006
913;FAPUN3;0;S;S;MI0216
913;FAPUN6;0;S;S;MIR006
913;FAS18;0;S;S;MIR006
913;F16D0T;0;S;S;MIR006
913;F18D1T;0;S;S;MIR006
913;F18D2CN6;0;S;U;MIR003
913;F18D3N3;0;S;U;MIR003
913;F20D4N6;0;S;U;MIR003
913;F20D5N3;0;S;U;MIR003
913;F22D6N3;0;S;U;MIR003
913;CHOLE;0;S;IG;MIR003
913;STERT;3,30;S;S;MIR006
913;TRP;3;F;E;MIR003
913;QUERCE;20;F;E;MIR003
914;ENERC;35,87;S;S;MI0107
914;FAT;0;F;E;MIR003
914;CHOAVL;1,800;S;S;MI0181
914;CHOCDF;2,567;S;S;MIR004
914;PROT;0,31;S;S;MI0123
914;ALC;0;F;E;MIR003
914;ASH;0,120;D;AG;MI1018
914;WATER;97,00;F;E;MIR003
914;SUGOH;0;S;U;MIR007
914;SUGAR;1,800;S;S;MI0151
914;LACS;0;F;E;MIR003
914;SUCS;1,800;S;CG;MIR003
914;STARCH;0;S;K;MIR003
914;FIBC;0;S;IG;MIR003
914;FIBT;0;S;S;MI0172
914;FIBINS;0;S;U;MIR006
914;PSACNCS;0;S;U;MIR003
914;FOL;6,00;S;IG;MIR003
914;NIAEQ;0;F;E;MIR003
914;NIA;0;S;I;MIR003
914;VITPYRID;0;S;K;MIR003
914;RIBF;0;F;E;MIR003
914;THIA;0;F;E;MIR003
914;VITA;0;S;S;MI0324
914;RETOL;0;S;U;MIR003
914;CAROTENS;0;S;S;MI0302
914;CARTB;0;S;I;MIR003
914;VITB12;0;S;IG;MIR003
914;VITC;0;F;E;MIR003
914;VITD;0;F;E;MIR003
914;VITE;0;S;S;MI0368
914;CA;5,50;F;E;MIR003
914;CR;0,80;F;E;MIR003
914;CU;0,0080;F;E;MIR003
914;FD;0,005;F;E;MIR003
914;FE;0,030;F;E;MIR003
914;ID;1,00;F;E;MIR003
914;K;33,00;F;E;MIR003
914;MG;8,100;F;E;MIR003
914;MN;0,0200;F;E;MIR003
914;MO;0,0010;F;E;MIR003
914;NA;2,10;F;E;MIR003
914;NACL;5,35;S;S;MIR005
914;NT;0,050;F;E;MIR003
914;P;15,0;F;E;MIR003
914;SE;0,05;D;A;MI1006
914;ZN;0,010;F;E;MIR003
914;FAFRE;0;S;S;MI0202
914;FACIDCTG;0;S;S;MIR005
914;FAPU;0;S;S;MI0213
914;FAMCIS;0;S;S;MI0210
914;FASAT;0;S;S;MI0209
914;FATRN;0;S;S;MIR006
914;FAPUN3;0;S;S;MI0216
914;FAPUN6;0;S;S;MIR006
914;FAS18;0;S;S;MIR006
914;F16D0T;0;S;S;MIR006
914;F18D1T;0;S;S;MIR006
914;F18D2CN6;0;S;U;MIR003
914;F18D3N3;0;S;U;MIR003
914;F20D4N6;0;S;U;MIR003
914;F20D5N3;0;S;U;MIR003
914;F22D6N3;0;S;U;MIR003
914;CHOLE;0;S;IG;MIR003
914;STERT;3,30;S;S;MIR006
914;MYRIC;30;E;E;MIR003
914;QUERCE;20;E;E;MIR003
915;ENERC;0;S;S;MI0107
915;FAT;0;F;E;MIR003
915;CHOAVL;0;S;U;MIR003
915;CHOCDF;0;S;S;MI0131
915;PROT;0;S;U;MIR003
915;ALC;0;F;E;MIR003
915;ASH;0,280;D;AG;MI1018
915;WATER;99,72;S;S;MI0142
915;OA;0;S;IG;MIR003
915;SUGOH;0;S;U;MIR006
915;SUGAR;0;S;U;MIR003
915;FRUS;0;S;U;MIR003
915;GLUS;0;S;IG;MIR003
915;LACS;0;S;U;MIR003
915;MALS;0;S;IG;MIR003
915;SUCS;0;S;U;MIR003
915;STARCH;0;S;U;MIR003
915;FIBC;0;S;U;MIR003
915;FIBT;0;S;S;MI0172
915;FIBINS;0;S;U;MIR006
915;PSACNCS;0;S;IG;MIR003
915;FOL;0;S;IG;MIR003
915;NIAEQ;0;F;E;MIR003
915;NIA;0;S;I;MIR003
915;VITPYRID;0;S;S;MIR005
915;RIBF;0;F;E;MIR003
915;THIA;0;F;E;MIR003
915;VITA;0;S;S;MI0324
915;RETOL;0;S;U;MIR003
915;CAROTENS;0;S;S;MI0302
915;CARTB;0;S;I;MIR003
915;VITB12;0;S;IG;MIR003
915;VITC;0;F;E;MIR003
915;VITD;0;F;E;MIR003
915;VITE;0;S;S;MI0368
915;VITK;0;S;CG;MIR003
915;CA;4,70;F;E;MIR003
915;CR;0,10;F;E;MIR003
915;CU;0,0020;F;E;MIR003
915;FD;0;F;E;MIR003
915;FE;0,010;F;E;MIR003
915;ID;1,00;F;E;MIR003
915;K;13,50;F;E;MIR003
915;MG;7,230;F;E;MIR003
915;MN;0,0020;F;E;MIR003
915;MO;0,0010;F;E;MIR003
915;NA;45,00;F;E;MIR003
915;NACL;114,66;S;S;MIR005
915;NT;0;S;U;MIR007
915;P;0,1;F;E;MIR003
915;SE;0,05;S;A;MI1006
915;ZN;0,005;F;E;MIR003
915;FAFRE;0;S;S;MI0202
915;FACIDCTG;0;S;S;MIR005
915;FAPU;0;S;S;MI0213
915;FAMCIS;0;S;S;MI0210
915;FASAT;0;S;S;MI0209
915;FATRN;0;S;S;MIR006
915;FAPUN3;0;S;S;MI0216
915;FAPUN6;0;S;S;MIR006
915;FAS18;0;S;S;MIR006
915;F16D0T;0;S;S;MIR006
915;F18D1T;0;S;S;MIR006
915;F18D2CN6;0;S;U;MIR003
915;F18D3N3;0;S;U;MIR003
915;F20D4N6;0;S;U;MIR003
915;F20D5N3;0;S;U;MIR003
915;F22D6N3;0;S;U;MIR003
915;CHOLE;0;S;IG;MIR003
915;STERT;0;S;S;MIR006
915;TRP;0;S;IG;MIR003
915;MYRIC;0;S;IG;MIR003
915;QUERCE;0;S;IG;MIR003
917;ENERC;1623,50;S;S;MI0107
917;FAT;0;F;E;MIR003
917;CHOAVL;95,000;S;S;MI0181
917;CHOCDF;98,030;S;S;MI0131
917;PROT;0,50;S;T;MI0123
917;ALC;0;F;E;MIR003
917;ASH;0,47;F;E;MI1018
917;WATER;1,00;F;E;MIR003
917;SUGOH;0;S;U;MIR007
917;SUGAR;95,000;S;S;MI0151
917;FRUS;0;S;IG;MIR003
917;GALS;0;S;U;MIR007
917;GLUS;35,000;L;P;MIR003
917;LACS;0;S;IG;MIR003
917;MALS;0;S;IG;MIR003
917;SUCS;60,000;L;P;MIR003
917;STARCH;0;S;IG;MIR003
917;FIBC;0;S;IG;MIR003
917;FIBT;0;S;S;MI0172
917;FIBINS;0;S;S;MIR006
917;PSACNCS;0;S;IG;MIR003
917;FOL;1;F;E;MIR005
917;NIAEQ;0;F;E;MIR003
917;NIA;0;S;I;MIR003
917;VITPYRID;0,015;F;E;MIR005
917;RIBF;0;F;E;MIR003
917;THIA;0;F;E;MIR003
917;VITA;0;S;S;MI0324
917;RETOL;0;S;U;MIR003
917;CAROTENS;0;S;S;MI0302
917;CARTB;0;S;I;MIR003
917;VITB12;0;S;IG;MIR003
917;VITC;0;F;E;MIR003
917;VITD;0;F;E;MIR003
917;VITE;0;S;S;MI0368
917;VITK;0,02;S;I;MIR007
917;CA;79,00;F;E;MIR003
917;CR;69,00;F;E;MIR003
917;CU;0,4700;F;E;MIR003
917;FD;23,000;F;E;MIR003
917;FE;6,400;F;E;MIR003
917;ID;200,00;F;E;MIR003
917;K;450,00;F;E;MIR003
917;MG;270,000;F;E;MIR003
917;MN;0,0990;F;E;MIR003
917;MO;0,9900;F;E;MIR003
917;NA;73,00;F;E;MIR003
917;NACL;186,00;S;T;MIR005
917;NT;0,08;F;CG;MI1039
917;P;330,0;F;E;MIR003
917;SE;0;F;E;MIR003
917;ZN;0,004;F;E;MIR003
917;FAFRE;0;S;S;MI0202
917;FACIDCTG;0;S;S;MIR005
917;FAPU;0;S;S;MI0213
917;FAMCIS;0;S;S;MI0210
917;FASAT;0;S;S;MI0209
917;FATRN;0;S;S;MIR006
917;FAPUN3;0;S;S;MI0216
917;FAPUN6;0;S;S;MIR006
917;FAS18;0;S;S;MIR006
917;F16D0T;0;S;S;MIR006
917;F18D1T;0;S;S;MIR006
